Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit
197,CA-2014-140004,21-Mar-14,25-Mar-14,Standard_Class,CB-12025,Cassandra_Brandow,Consumer,United_States,Hamilton,Ohio,45011,East,OFF-AR-10004027,Office_Supplies,Art,"Binney_&_Smith_inkTank_Erasable_Desk_Highlighter,_Chisel_Tip,_Yellow,_12/Box",6.048,3,0.2,1.5876
225,CA-2015-169397,24-Dec-15,27-Dec-15,First_Class,JB-15925,Joni_Blumstein,Consumer,United_States,Dublin,Ohio,43017,East,OFF-AR-10001958,Office_Supplies,Art,Stanley_Bostitch_Contemporary_Electric_Pencil_Sharpeners,27.168,2,0.2,2.7168
244,CA-2016-157749,4-Jun-16,9-Jun-16,Second_Class,KL-16645,Ken_Lonsdale,Consumer,United_States,Chicago,Illinois,60610,Central,OFF-AR-10004685,Office_Supplies,Art,"Binney_&_Smith_Crayola_Metallic_Colored_Pencils,_8-Color_Set",7.408,2,0.2,1.2038
267,CA-2017-136826,16-Jun-17,20-Jun-17,Standard_Class,CB-12535,Claudia_Bergmann,Corporate,United_States,Chapel_Hill,North_Carolina,27514,South,OFF-AR-10003602,Office_Supplies,Art,"Quartet_Omega_Colored_Chalk,_12/Pack",14.016,3,0.2,4.7304
375,US-2014-119137,23-Jul-14,27-Jul-14,Standard_Class,AG-10900,Arthur_Gainer,Consumer,United_States,Tucson,Arizona,85705,West,OFF-AR-10000658,Office_Supplies,Art,Newell_324,9.24,1,0.2,0.924
389,CA-2014-115973,24-Nov-14,26-Nov-14,First_Class,NG-18430,Nathan_Gelder,Consumer,United_States,Cincinnati,Ohio,45231,East,OFF-AR-10004757,Office_Supplies,Art,Crayola_Colored_Pencils,2.624,1,0.2,0.4264
404,CA-2014-155208,16-Apr-14,20-Apr-14,Standard_Class,SP-20650,Stephanie_Phelps,Corporate,United_States,Wilmington,North_Carolina,28403,South,OFF-AR-10003478,Office_Supplies,Art,"Avery_Hi-Liter_EverBold_Pen_Style_Fluorescent_Highlighters,_4/Pack",39.072,6,0.2,9.768
513,CA-2016-106341,20-Oct-16,23-Oct-16,First_Class,LF-17185,Luke_Foster,Consumer,United_States,Newark,Ohio,43055,East,OFF-AR-10002053,Office_Supplies,Art,"Premium_Writing_Pencils,_Soft,_#2_by_Central_Association_for_the_Blind",7.152,3,0.2,0.7152
556,CA-2014-155852,3-Mar-14,7-Mar-14,Second_Class,AJ-10945,Ashley_Jarboe,Consumer,United_States,Wilmington,North_Carolina,28403,South,OFF-AR-10003560,Office_Supplies,Art,Zebra_Zazzle_Fluorescent_Highlighters,19.456,4,0.2,3.4048
673,CA-2017-111178,15-Jun-17,22-Jun-17,Standard_Class,TD-20995,Tamara_Dahlen,Consumer,United_States,Quincy,Illinois,62301,Central,OFF-AR-10001954,Office_Supplies,Art,Newell_331,19.56,5,0.2,1.7115
695,CA-2015-119291,14-May-15,17-May-15,First_Class,JO-15550,Jesus_Ocampo,Home_Office,United_States,Chester,Pennsylvania,19013,East,OFF-AR-10003373,Office_Supplies,Art,"Boston_School_Pro_Electric_Pencil_Sharpener,_1670",198.272,8,0.2,17.3488
699,CA-2015-119291,14-May-15,17-May-15,First_Class,JO-15550,Jesus_Ocampo,Home_Office,United_States,Chester,Pennsylvania,19013,East,OFF-AR-10001118,Office_Supplies,Art,"Binney_&_Smith_Crayola_Metallic_Crayons,_16-Color_Pack",2.696,1,0.2,0.8088
777,CA-2014-165974,29-Jun-14,6-Jul-14,Standard_Class,DL-12865,Dan_Lawera,Consumer,United_States,Cincinnati,Ohio,45231,East,OFF-AR-10003405,Office_Supplies,Art,"Dixon_My_First_Ticonderoga_Pencil,_#2",32.76,7,0.2,3.6855
806,CA-2014-134313,1-Nov-14,7-Nov-14,Standard_Class,RA-19915,Russell_Applegate,Consumer,United_States,Denver,Colorado,80219,West,OFF-AR-10001897,Office_Supplies,Art,Model_L_Table_or_Wall-Mount_Pencil_Sharpener,43.176,3,0.2,4.3176
834,CA-2016-165316,23-Jul-16,27-Jul-16,Standard_Class,JB-15400,Jennifer_Braxton,Corporate,United_States,Tampa,Florida,33614,South,OFF-AR-10002956,Office_Supplies,Art,Boston_16801_Nautilus_Battery_Pencil_Sharpener,35.216,2,0.2,2.6412
864,CA-2016-134474,5-Jan-16,7-Jan-16,Second_Class,AJ-10795,Anthony_Johnson,Corporate,United_States,Jacksonville,Florida,32216,South,OFF-AR-10003958,Office_Supplies,Art,Newell_337,5.248,2,0.2,0.5904
930,CA-2017-144932,14-Apr-17,17-Apr-17,First_Class,AB-10165,Alan_Barnes,Consumer,United_States,Toledo,Ohio,43615,East,OFF-AR-10003560,Office_Supplies,Art,Zebra_Zazzle_Fluorescent_Highlighters,14.592,3,0.2,2.5536
931,CA-2017-144932,14-Apr-17,17-Apr-17,First_Class,AB-10165,Alan_Barnes,Consumer,United_States,Toledo,Ohio,43615,East,OFF-AR-10001468,Office_Supplies,Art,"Sanford_Prismacolor_Professional_Thick_Lead_Art_Pencils,_36-Color_Set",89.856,3,0.2,21.3408
982,CA-2014-163419,11-Nov-14,14-Nov-14,Second_Class,TZ-21580,Tracy_Zic,Consumer,United_States,Louisville,Colorado,80027,West,OFF-AR-10000034,Office_Supplies,Art,"BIC_Brite_Liner_Grip_Highlighters,_Assorted,_5/Pack",3.392,1,0.2,0.8056
1039,CA-2017-121818,20-Nov-17,21-Nov-17,First_Class,JH-15430,Jennifer_Halladay,Consumer,United_States,Burlington,North_Carolina,27217,South,OFF-AR-10000203,Office_Supplies,Art,Newell_336,23.968,7,0.2,2.6964
1040,CA-2017-121818,20-Nov-17,21-Nov-17,First_Class,JH-15430,Jennifer_Halladay,Consumer,United_States,Burlington,North_Carolina,27217,South,OFF-AR-10004790,Office_Supplies,Art,Staples_in_misc._colors,28.728,3,0.2,1.7955
1044,CA-2017-115651,9-Jul-17,12-Jul-17,First_Class,NS-18640,Noel_Staavos,Corporate,United_States,Chicago,Illinois,60610,Central,OFF-AR-10001130,Office_Supplies,Art,"Quartet_Alpha_White_Chalk,_12/Pack",8.84,5,0.2,2.9835
1064,CA-2015-161263,16-Apr-15,21-Apr-15,Standard_Class,TS-21160,Theresa_Swint,Corporate,United_States,Toledo,Ohio,43615,East,OFF-AR-10004757,Office_Supplies,Art,Crayola_Colored_Pencils,7.872,3,0.2,1.2792
1254,CA-2017-144638,10-Mar-17,14-Mar-17,Standard_Class,MH-18115,Mick_Hernandez,Home_Office,United_States,Chester,Pennsylvania,19013,East,OFF-AR-10003958,Office_Supplies,Art,Newell_337,5.248,2,0.2,0.5904
1371,US-2015-103471,24-Dec-15,28-Dec-15,Standard_Class,JR-15670,Jim_Radford,Consumer,United_States,Colorado_Springs,Colorado,80906,West,OFF-AR-10003405,Office_Supplies,Art,"Dixon_My_First_Ticonderoga_Pencil,_#2",14.04,3,0.2,1.5795
1394,CA-2017-124828,3-Jul-17,4-Jul-17,First_Class,YS-21880,Yana_Sorensen,Corporate,United_States,Burlington,North_Carolina,27217,South,OFF-AR-10003514,Office_Supplies,Art,4009_Highlighters_by_Sanford,9.552,3,0.2,1.5522
1437,CA-2017-106852,20-Jun-17,27-Jun-17,Standard_Class,ST-20530,Shui_Tom,Consumer,United_States,Parma,Ohio,44134,East,OFF-AR-10003829,Office_Supplies,Art,Newell_35,5.248,2,0.2,0.5904
1483,CA-2017-101210,25-Aug-17,28-Aug-17,Second_Class,DW-13540,Don_Weiss,Consumer,United_States,Jackson,Tennessee,38301,South,OFF-AR-10003560,Office_Supplies,Art,Zebra_Zazzle_Fluorescent_Highlighters,9.728,2,0.2,1.7024
1521,CA-2017-109946,16-Apr-17,21-Apr-17,Standard_Class,PL-18925,Paul_Lucas,Home_Office,United_States,Chicago,Illinois,60610,Central,OFF-AR-10001419,Office_Supplies,Art,Newell_325,16.52,5,0.2,2.065
1526,CA-2015-144806,6-Dec-15,11-Dec-15,Standard_Class,GH-14425,Gary_Hwang,Consumer,United_States,Tucson,Arizona,85705,West,OFF-AR-10004042,Office_Supplies,Art,"BOSTON_Model_1800_Electric_Pencil_Sharpeners,_Putty/Woodgrain",86.304,6,0.2,9.7092
1527,CA-2016-122392,22-Jul-16,27-Jul-16,Standard_Class,CJ-12010,Caroline_Jumper,Consumer,United_States,Allentown,Pennsylvania,18103,East,OFF-AR-10002221,Office_Supplies,Art,12_Colored_Short_Pencils,4.16,2,0.2,0.364
1603,US-2016-132857,11-Dec-16,17-Dec-16,Standard_Class,CA-12775,Cynthia_Arntzen,Consumer,United_States,Smyrna,Tennessee,37167,South,OFF-AR-10003251,Office_Supplies,Art,Prang_Drawing_Pencil_Set,6.672,3,0.2,1.668
1737,CA-2017-101483,29-Jul-17,1-Aug-17,Second_Class,AG-10675,Anna_Gayman,Consumer,United_States,Jacksonville,North_Carolina,28540,South,OFF-AR-10002833,Office_Supplies,Art,Newell_322,4.368,3,0.2,0.3822
1916,CA-2017-124597,30-Apr-17,5-May-17,Standard_Class,AS-10630,Ann_Steele,Home_Office,United_States,Boynton_Beach,Florida,33437,South,OFF-AR-10002280,Office_Supplies,Art,Staples_in_misc._colors,15.528,3,0.2,4.8525
1971,CA-2017-140242,6-May-17,11-May-17,Standard_Class,ML-17755,Max_Ludwig,Home_Office,United_States,Chicago,Illinois,60623,Central,OFF-AR-10004752,Office_Supplies,Art,Blackstonian_Pencils,6.408,3,0.2,0.6408
1979,CA-2015-109939,8-May-15,12-May-15,Standard_Class,AA-10375,Allen_Armold,Consumer,United_States,Salem,Oregon,97301,West,OFF-AR-10000127,Office_Supplies,Art,Newell_321,5.248,2,0.2,0.5904
1994,CA-2017-133648,25-Jun-17,2-Jul-17,Standard_Class,ML-17755,Max_Ludwig,Home_Office,United_States,Springfield,Oregon,97477,West,OFF-AR-10002257,Office_Supplies,Art,"Eldon_Spacemaker_Box,_Quick-Snap_Lid,_Clear",5.344,2,0.2,0.7348
2009,CA-2014-116407,15-Nov-14,21-Nov-14,Standard_Class,JF-15190,Jamie_Frazer,Consumer,United_States,Johnson_City,Tennessee,37604,South,OFF-AR-10001315,Office_Supplies,Art,Newell_310,4.224,3,0.2,0.4752
2044,US-2017-158946,18-Nov-17,23-Nov-17,Standard_Class,JW-15220,Jane_Waco,Corporate,United_States,Lakewood,Ohio,44107,East,OFF-AR-10001860,Office_Supplies,Art,BIC_Liqua_Brite_Liner,38.864,7,0.2,7.7728
2095,US-2015-164357,25-Nov-15,29-Nov-15,Standard_Class,SF-20065,Sandra_Flanagan,Consumer,United_States,Wilmington,North_Carolina,28403,South,OFF-AR-10001177,Office_Supplies,Art,Newell_349,13.12,5,0.2,1.476
2102,US-2014-140116,10-Mar-14,17-Mar-14,Standard_Class,KT-16480,Kean_Thornton,Consumer,United_States,Denver,Colorado,80219,West,OFF-AR-10001044,Office_Supplies,Art,"BOSTON_Ranger_#55_Pencil_Sharpener,_Black",83.168,4,0.2,9.3564
2159,CA-2017-148166,21-Oct-17,26-Oct-17,Standard_Class,NK-18490,Neil_Knudson,Home_Office,United_States,Deltona,Florida,32725,South,OFF-AR-10004956,Office_Supplies,Art,Newell_33,17.856,4,0.2,2.0088
2169,CA-2017-117870,27-Jan-17,30-Jan-17,Second_Class,JH-15820,John_Huston,Consumer,United_States,Kent,Ohio,44240,East,OFF-AR-10004078,Office_Supplies,Art,Newell_312,14.016,3,0.2,1.752
2197,CA-2016-136483,1-Dec-16,6-Dec-16,Standard_Class,AG-10390,Allen_Goldenen,Consumer,United_States,Knoxville,Tennessee,37918,South,OFF-AR-10000940,Office_Supplies,Art,Newell_343,4.704,2,0.2,0.4116
2206,CA-2016-164350,10-Sep-16,12-Sep-16,Second_Class,CG-12040,Catherine_Glotzbach,Home_Office,United_States,Bristol,Tennessee,37620,South,OFF-AR-10000538,Office_Supplies,Art,"Boston_Model_1800_Electric_Pencil_Sharpener,_Gray",67.56,3,0.2,8.445
2218,CA-2014-151953,20-Sep-14,25-Sep-14,Standard_Class,DB-13555,Dorothy_Badders,Corporate,United_States,Jacksonville,Florida,32216,South,OFF-AR-10003469,Office_Supplies,Art,Nontoxic_Chalk,2.816,2,0.2,0.9856
2223,CA-2015-131884,6-Dec-15,6-Dec-15,Same_Day,DK-13375,Dennis_Kane,Consumer,United_States,Marion,Ohio,43302,East,OFF-AR-10004078,Office_Supplies,Art,Newell_312,37.376,8,0.2,4.672
2271,CA-2017-164917,2-Dec-17,7-Dec-17,Standard_Class,MK-17905,Michael_Kennedy,Corporate,United_States,Miami,Florida,33180,South,OFF-AR-10004344,Office_Supplies,Art,Bulldog_Vacuum_Base_Pencil_Sharpener,47.96,5,0.2,4.1965
2311,US-2017-120418,11-Jun-17,12-Jun-17,First_Class,BC-11125,Becky_Castell,Home_Office,United_States,Peoria,Arizona,85345,West,OFF-AR-10002956,Office_Supplies,Art,Boston_16801_Nautilus_Battery_Pencil_Sharpener,88.04,5,0.2,6.603
2312,US-2017-120418,11-Jun-17,12-Jun-17,First_Class,BC-11125,Becky_Castell,Home_Office,United_States,Peoria,Arizona,85345,West,OFF-AR-10001955,Office_Supplies,Art,Newell_319,15.872,1,0.2,1.984
2340,CA-2014-121727,19-Aug-14,24-Aug-14,Standard_Class,JK-15625,Jim_Karlsson,Consumer,United_States,Columbus,Ohio,43229,East,OFF-AR-10004930,Office_Supplies,Art,Turquoise_Lead_Holder_with_Pocket_Clip,10.72,2,0.2,1.742
2370,US-2016-129469,23-Sep-16,27-Sep-16,Standard_Class,KL-16555,Kelly_Lampkin,Corporate,United_States,Fairfield,Ohio,45014,East,OFF-AR-10000315,Office_Supplies,Art,"Dixon_Ticonderoga_Maple_Cedar_Pencil,_#2",4.912,2,0.2,0.307
2548,US-2015-128090,16-Aug-15,22-Aug-15,Standard_Class,JM-15865,John_Murray,Consumer,United_States,Phoenix,Arizona,85023,West,OFF-AR-10002255,Office_Supplies,Art,Newell_346,2.304,1,0.2,0.2592
2571,CA-2017-134404,27-Dec-17,27-Dec-17,Same_Day,DR-12880,Dan_Reichenbach,Corporate,United_States,Newark,Ohio,43055,East,OFF-AR-10004441,Office_Supplies,Art,BIC_Brite_Liner_Highlighters,13.248,4,0.2,3.6432
2572,CA-2017-109778,16-Jul-17,21-Jul-17,Standard_Class,VM-21685,Valerie_Mitchum,Home_Office,United_States,Woodstock,Illinois,60098,Central,OFF-AR-10003759,Office_Supplies,Art,"Crayola_Anti_Dust_Chalk,_12/Pack",2.912,2,0.2,0.91
2676,CA-2017-132185,27-Nov-17,2-Dec-17,Standard_Class,DB-13615,Doug_Bickford,Consumer,United_States,Asheville,North_Carolina,28806,South,OFF-AR-10000422,Office_Supplies,Art,Pencil_and_Crayon_Sharpener,8.76,5,0.2,0.7665
2690,CA-2014-123064,30-Jun-14,2-Jul-14,First_Class,RA-19915,Russell_Applegate,Consumer,United_States,Chicago,Illinois,60653,Central,OFF-AR-10004582,Office_Supplies,Art,BIC_Brite_Liner_Grip_Highlighters,5.248,4,0.2,1.64
2700,CA-2014-145317,18-Mar-14,23-Mar-14,Standard_Class,SM-20320,Sean_Miller,Home_Office,United_States,Jacksonville,Florida,32216,South,OFF-AR-10003183,Office_Supplies,Art,Avery_Fluorescent_Highlighter_Four-Color_Set,8.016,3,0.2,1.002
2802,US-2015-110163,1-Nov-15,4-Nov-15,First_Class,GA-14725,Guy_Armstrong,Consumer,United_States,Salem,Oregon,97301,West,OFF-AR-10001683,Office_Supplies,Art,Lumber_Crayons,7.88,1,0.2,1.773
3122,CA-2015-121720,11-Jun-15,12-Jun-15,First_Class,JE-15610,Jim_Epp,Corporate,United_States,Lakeland,Florida,33801,South,OFF-AR-10000380,Office_Supplies,Art,"Hunt_PowerHouse_Electric_Pencil_Sharpener,_Blue",60.768,2,0.2,7.596
3144,CA-2017-162572,25-Sep-17,27-Sep-17,Second_Class,RB-19360,Raymond_Buch,Consumer,United_States,Cincinnati,Ohio,45231,East,OFF-AR-10001547,Office_Supplies,Art,Newell_311,10.608,6,0.2,0.9282
3174,US-2016-133879,21-Mar-16,28-Mar-16,Standard_Class,KT-16465,Kean_Takahito,Consumer,United_States,Chicago,Illinois,60623,Central,OFF-AR-10004956,Office_Supplies,Art,Newell_33,13.392,3,0.2,1.5066
3253,CA-2017-110373,27-Oct-17,30-Oct-17,Second_Class,MA-17560,Matt_Abelman,Home_Office,United_States,Chicago,Illinois,60610,Central,OFF-AR-10003045,Office_Supplies,Art,Prang_Colored_Pencils,7.056,3,0.2,2.205
3455,CA-2015-153626,9-Jul-15,14-Jul-15,Standard_Class,EB-13870,Emily_Burns,Consumer,United_States,Nashville,Tennessee,37211,South,OFF-AR-10000657,Office_Supplies,Art,"Binney_&_Smith_inkTank_Desk_Highlighter,_Chisel_Tip,_Yellow,_12/Box",5.16,3,0.2,0.8385
3515,CA-2017-140326,4-Sep-17,6-Sep-17,First_Class,HW-14935,Helen_Wasserman,Corporate,United_States,Chicago,Illinois,60653,Central,OFF-AR-10001149,Office_Supplies,Art,"Sanford_Colorific_Colored_Pencils,_12/Box",6.912,3,0.2,0.864
3544,CA-2016-157511,18-Sep-16,20-Sep-16,First_Class,SV-20365,Seth_Vernon,Consumer,United_States,Columbus,Ohio,43229,East,OFF-AR-10002257,Office_Supplies,Art,"Eldon_Spacemaker_Box,_Quick-Snap_Lid,_Clear",2.672,1,0.2,0.3674
3561,CA-2017-109757,4-Sep-17,9-Sep-17,Second_Class,MD-17350,Maribeth_Dona,Consumer,United_States,Akron,Ohio,44312,East,OFF-AR-10002335,Office_Supplies,Art,DIXON_Oriole_Pencils,8.256,4,0.2,0.6192
3621,CA-2016-109743,22-Sep-16,29-Sep-16,Standard_Class,SH-19975,Sally_Hughsby,Corporate,United_States,Smyrna,Tennessee,37167,South,OFF-AR-10003727,Office_Supplies,Art,Berol_Giant_Pencil_Sharpener,40.776,3,0.2,4.5873
3725,CA-2017-127264,3-Apr-17,5-Apr-17,First_Class,SA-20830,Sue_Ann_Reed,Consumer,United_States,Chicago,Illinois,60653,Central,OFF-AR-10003045,Office_Supplies,Art,Prang_Colored_Pencils,7.056,3,0.2,2.205
3758,CA-2016-111283,29-Feb-16,4-Mar-16,Standard_Class,LC-16870,Lena_Cacioppo,Consumer,United_States,Newark,Ohio,43055,East,OFF-AR-10001615,Office_Supplies,Art,Newell_34,111.104,7,0.2,8.3328
3793,CA-2015-111325,27-Feb-15,28-Feb-15,First_Class,BT-11395,Bill_Tyler,Corporate,United_States,Altoona,Pennsylvania,16602,East,OFF-AR-10002257,Office_Supplies,Art,"Eldon_Spacemaker_Box,_Quick-Snap_Lid,_Clear",16.032,6,0.2,2.2044
3807,CA-2015-113628,12-Nov-15,19-Nov-15,Standard_Class,AH-10690,Anna_Häberlin,Corporate,United_States,Plantation,Florida,33317,South,OFF-AR-10001246,Office_Supplies,Art,Newell_317,11.76,5,0.2,1.323
3885,CA-2014-152849,5-Jul-14,12-Jul-14,Standard_Class,DW-13195,David_Wiener,Corporate,United_States,Knoxville,Tennessee,37918,South,OFF-AR-10002833,Office_Supplies,Art,Newell_322,4.368,3,0.2,0.3822
3959,CA-2016-156573,29-May-16,2-Jun-16,Standard_Class,RB-19360,Raymond_Buch,Consumer,United_States,Nashville,Tennessee,37211,South,OFF-AR-10003732,Office_Supplies,Art,Newell_333,4.448,2,0.2,0.3336
3966,CA-2014-164910,12-Nov-14,17-Nov-14,Second_Class,DM-13345,Denise_Monton,Corporate,United_States,Asheville,North_Carolina,28806,South,OFF-AR-10003651,Office_Supplies,Art,Newell_350,7.872,3,0.2,0.8856
3994,CA-2015-161998,1-May-15,5-May-15,Standard_Class,DB-13120,David_Bremer,Corporate,United_States,Tampa,Florida,33614,South,OFF-AR-10004022,Office_Supplies,Art,Panasonic_KP-380BK_Classic_Electric_Pencil_Sharpener,172.704,6,0.2,10.794
4009,CA-2015-107468,18-Dec-15,22-Dec-15,Standard_Class,MK-17905,Michael_Kennedy,Corporate,United_States,Louisville,Colorado,80027,West,OFF-AR-10000634,Office_Supplies,Art,Newell_320,6.848,2,0.2,0.5992
4064,US-2014-130358,23-Jun-14,26-Jun-14,First_Class,DL-13330,Denise_Leinenbach,Consumer,United_States,Concord,North_Carolina,28027,South,OFF-AR-10002766,Office_Supplies,Art,Prang_Drawing_Pencil_Set,20.016,9,0.2,1.7514
4067,CA-2014-102673,1-Nov-14,5-Nov-14,Standard_Class,KH-16630,Ken_Heidel,Corporate,United_States,Charlotte,North_Carolina,28205,South,OFF-AR-10000634,Office_Supplies,Art,Newell_320,10.272,3,0.2,0.8988
4253,CA-2015-155068,23-Oct-15,23-Oct-15,Same_Day,RA-19285,Ralph_Arnett,Consumer,United_States,Lakeland,Florida,33801,South,OFF-AR-10002656,Office_Supplies,Art,Sanford_Liquid_Accent_Highlighters,10.688,2,0.2,2.2712
4303,CA-2014-123253,22-Aug-14,25-Aug-14,Second_Class,DE-13255,Deanra_Eno,Home_Office,United_States,Lakewood,Ohio,44107,East,OFF-AR-10002804,Office_Supplies,Art,Faber_Castell_Col-Erase_Pencils,3.912,1,0.2,1.0269
4325,US-2015-147662,14-Feb-15,19-Feb-15,Standard_Class,KB-16315,Karl_Braun,Consumer,United_States,Akron,Ohio,44312,East,OFF-AR-10004999,Office_Supplies,Art,Newell_315,14.352,3,0.2,0.897
4357,CA-2015-155600,4-Dec-15,7-Dec-15,Second_Class,RO-19780,Rose_O'Brian,Consumer,United_States,Clarksville,Tennessee,37042,South,OFF-AR-10003752,Office_Supplies,Art,Deluxe_Chalkboard_Eraser_Cleaner,36.96,4,0.2,12.012
4403,CA-2016-114538,26-Dec-16,27-Dec-16,First_Class,RC-19825,Roy_Collins,Consumer,United_States,Colorado_Springs,Colorado,80906,West,OFF-AR-10002445,Office_Supplies,Art,SANFORD_Major_Accent_Highlighters,11.328,2,0.2,2.5488
4422,CA-2014-117016,4-Mar-14,9-Mar-14,Standard_Class,SC-20095,Sanjit_Chand,Consumer,United_States,Margate,Florida,33063,South,OFF-AR-10001374,Office_Supplies,Art,"BIC_Brite_Liner_Highlighters,_Chisel_Tip",15.552,3,0.2,2.3328
4437,CA-2016-163398,3-May-16,8-May-16,Standard_Class,CB-12415,Christy_Brittain,Consumer,United_States,Chicago,Illinois,60653,Central,OFF-AR-10003217,Office_Supplies,Art,Newell_316,27.384,7,0.2,2.7384
4548,CA-2015-126557,12-Jul-15,17-Jul-15,Second_Class,RL-19615,Rob_Lucas,Consumer,United_States,Chicago,Illinois,60610,Central,OFF-AR-10003190,Office_Supplies,Art,Newell_32,6.912,3,0.2,0.6912
4613,US-2017-165953,31-Dec-16,6-Jan-17,Standard_Class,EP-13915,Emily_Phan,Consumer,United_States,Jacksonville,Florida,32216,South,OFF-AR-10000588,Office_Supplies,Art,Newell_345,47.616,3,0.2,3.5712
4785,CA-2015-104346,11-Dec-15,16-Dec-15,Standard_Class,IM-15070,Irene_Maddox,Consumer,United_States,Colorado_Springs,Colorado,80906,West,OFF-AR-10001473,Office_Supplies,Art,Newell_313,13.12,5,0.2,1.148
4787,CA-2015-104346,11-Dec-15,16-Dec-15,Standard_Class,IM-15070,Irene_Maddox,Consumer,United_States,Colorado_Springs,Colorado,80906,West,OFF-AR-10001545,Office_Supplies,Art,Newell_326,4.224,3,0.2,0.4752
4801,US-2016-148901,14-May-16,19-May-16,Standard_Class,MK-17905,Michael_Kennedy,Corporate,United_States,Jacksonville,Florida,32216,South,OFF-AR-10002467,Office_Supplies,Art,Dixon_Ticonderoga_Pencils,4.768,2,0.2,0.4172
4848,CA-2014-164469,25-Jun-14,27-Jun-14,Second_Class,GK-14620,Grace_Kelly,Corporate,United_States,Salem,Oregon,97301,West,OFF-AR-10003478,Office_Supplies,Art,"Avery_Hi-Liter_EverBold_Pen_Style_Fluorescent_Highlighters,_4/Pack",71.632,11,0.2,17.908
4849,CA-2014-164469,25-Jun-14,27-Jun-14,Second_Class,GK-14620,Grace_Kelly,Corporate,United_States,Salem,Oregon,97301,West,OFF-AR-10000475,Office_Supplies,Art,"Hunt_BOSTON_Vista_Battery-Operated_Pencil_Sharpener,_Black",9.328,1,0.2,0.8162
4860,CA-2017-136063,15-Dec-17,19-Dec-17,Standard_Class,SS-20140,Saphhira_Shifley,Corporate,United_States,Oak_Park,Illinois,60302,Central,OFF-AR-10000823,Office_Supplies,Art,Newell_307,10.192,7,0.2,1.0192
4878,US-2014-155817,3-Oct-14,9-Oct-14,Standard_Class,SL-20155,Sara_Luxemburg,Home_Office,United_States,Durham,North_Carolina,27707,South,OFF-AR-10002335,Office_Supplies,Art,DIXON_Oriole_Pencils,6.192,3,0.2,0.4644
5108,CA-2017-132213,25-Apr-17,26-Apr-17,First_Class,PN-18775,Parhena_Norris,Home_Office,United_States,Nashville,Tennessee,37211,South,OFF-AR-10004078,Office_Supplies,Art,Newell_312,42.048,9,0.2,5.256
5109,CA-2017-132213,25-Apr-17,26-Apr-17,First_Class,PN-18775,Parhena_Norris,Home_Office,United_States,Nashville,Tennessee,37211,South,OFF-AR-10001958,Office_Supplies,Art,Stanley_Bostitch_Contemporary_Electric_Pencil_Sharpeners,67.92,5,0.2,6.792
5174,CA-2015-107741,8-Mar-15,10-Mar-15,First_Class,FC-14335,Fred_Chung,Corporate,United_States,Pueblo,Colorado,81001,West,OFF-AR-10002399,Office_Supplies,Art,"Dixon_Prang_Watercolor_Pencils,_10-Color_Set_with_Brush",3.408,1,0.2,0.8946
5434,CA-2017-129707,25-Apr-17,29-Apr-17,Standard_Class,LH-16750,Larry_Hughes,Consumer,United_States,Chandler,Arizona,85224,West,OFF-AR-10000246,Office_Supplies,Art,Newell_318,8.896,4,0.2,0.6672
5441,US-2017-153633,13-Nov-17,18-Nov-17,Second_Class,TC-21295,Toby_Carlisle,Consumer,United_States,Jupiter,Florida,33458,South,OFF-AR-10002335,Office_Supplies,Art,DIXON_Oriole_Pencils,2.064,1,0.2,0.1548
5565,CA-2017-157966,13-Mar-17,13-Mar-17,Same_Day,SU-20665,Stephanie_Ulpright,Home_Office,United_States,Chicago,Illinois,60610,Central,OFF-AR-10000799,Office_Supplies,Art,Col-Erase_Pencils_with_Erasers,19.456,4,0.2,2.1888
5567,CA-2017-157966,13-Mar-17,13-Mar-17,Same_Day,SU-20665,Stephanie_Ulpright,Home_Office,United_States,Chicago,Illinois,60610,Central,OFF-AR-10003338,Office_Supplies,Art,"Eberhard_Faber_3_1/2""_Golf_Pencils",29.76,5,0.2,1.86
5600,CA-2014-108903,3-Oct-14,3-Oct-14,Same_Day,DO-13435,Denny_Ordway,Consumer,United_States,Columbus,Ohio,43229,East,OFF-AR-10004010,Office_Supplies,Art,Hunt_Boston_Vacuum_Mount_KS_Pencil_Sharpener,55.984,2,0.2,4.1988
5656,CA-2016-145261,18-Dec-16,21-Dec-16,First_Class,AH-10120,Adrian_Hane,Home_Office,United_States,Salem,Oregon,97301,West,OFF-AR-10004078,Office_Supplies,Art,Newell_312,18.688,4,0.2,2.336
5664,CA-2016-141957,21-Jul-16,21-Jul-16,Same_Day,JG-15310,Jason_Gross,Corporate,United_States,Newark,Ohio,43055,East,OFF-AR-10000914,Office_Supplies,Art,Boston_16765_Mini_Stand_Up_Battery_Pencil_Sharpener,18.656,2,0.2,1.3992
5703,US-2014-123519,14-Dec-14,21-Dec-14,Standard_Class,SS-20875,Sung_Shariari,Consumer,United_States,Marion,Ohio,43302,East,OFF-AR-10003829,Office_Supplies,Art,Newell_35,2.624,1,0.2,0.2952
